client_id,coach_id,need_competency_alignment,true_competence_primary,sector_match,working_style_compat,personality_sim
K02437,C0036,0.1667,0.5764,0.0,0.7756,0.9643
K01834,C0084,0.6667,0.4192,0.0,0.6026,0.8731
K01834,C0114,0.6667,0.2468,0.0,0.6757,0.9112
K01834,C0060,0.8333,0.3439,0.0,0.6945,0.9636
K01599,C0006,1.0,0.6843,0.0,0.761,0.9413
K01599,C0107,1.0,0.4681,0.0,0.7711,0.9094
K01599,C0063,1.0,0.5314,0.0,0.8345,0.8184
K02201,C0007,1.0,0.6328,1.0,0.7062,0.8307
K02201,C0103,1.0,0.7432,1.0,0.6847,0.9402
K02201,C0082,0.6667,0.5546,0.0,0.8278,0.8974
K02207,C0054,1.0,0.4997,0.0,0.8219,0.8701
K02207,C0041,1.0,0.8371,0.0,0.8036,0.6743
K02207,C0049,1.0,0.642,0.0,0.7381,0.9082
K02188,C0007,1.0,0.6328,0.0,0.8537,0.9271
K02188,C0103,1.0,0.7432,0.0,0.8165,0.9027
K02188,C0033,0.25,0.2507,0.0,0.8924,0.9775
K02374,C0022,0.75,0.5947,0.0,0.9197,0.8224
K02374,C0082,0.25,0.5063,0.0,0.923,0.9495
K02374,C0095,0.5,0.7331,0.0,0.7911,0.969
K01540,C0060,0.75,0.5958,0.0,0.7427,0.8541
K01540,C0058,0.75,0.8374,0.0,0.6579,0.9041
K01540,C0025,0.75,0.3868,0.0,0.607,0.8612
K02013,C0052,1.0,0.5104,0.0,0.7844,0.9649
K02013,C0060,1.0,0.5958,1.0,0.6448,0.8095
K02013,C0022,1.0,0.5947,0.0,0.8603,0.902
K01726,C0098,1.0,0.751,0.0,0.6278,0.9779
K01726,C0067,1.0,0.5524,0.0,0.7557,0.8481
K01726,C0057,0.75,0.3903,0.0,0.7538,0.9616
K02443,C0069,1.0,0.3378,0.0,0.5777,0.9573
K02443,C0095,1.0,0.3091,0.0,0.766,0.9544
K02443,C0032,1.0,0.2432,0.0,0.7328,0.9243
K01526,C0044,1.0,0.1372,0.0,0.6499,0.9817
K01526,C0039,1.0,0.2408,0.0,0.7455,0.8495
K01526,C0082,1.0,0.5546,0.0,0.6205,0.9899
K01843,C0087,1.0,0.6218,1.0,0.7078,0.9614
K01843,C0065,1.0,0.3575,1.0,0.5202,0.9518
K01843,C0044,1.0,0.163,0.0,0.6861,0.9738
K01738,C0033,1.0,0.2507,0.0,0.8293,0.867
K01738,C0039,1.0,0.2408,0.0,0.7316,0.9403
K01738,C0073,1.0,0.4327,0.0,0.7969,0.9033
K01991,C0033,1.0,0.2507,0.0,0.8146,0.974
K01991,C0063,1.0,0.5504,0.0,0.8437,0.8969
K01991,C0056,1.0,0.567,0.0,0.8021,0.9112
K02297,C0095,1.0,0.7331,0.0,0.7677,0.9702
K02297,C0060,0.875,0.5958,0.0,0.6206,0.8812
K02297,C0027,0.875,0.3074,0.0,0.734,0.9165
K01744,C0073,0.875,0.4377,0.0,0.9754,0.8574
K01744,C0082,0.875,0.5063,0.0,0.8316,0.8487
K01744,C0094,0.875,0.3064,0.0,0.8334,0.803
K02306,C0066,1.0,0.5472,0.0,0.4837,0.9228
K02306,C0087,1.0,0.5538,0.0,0.8159,0.7436
K02306,C0099,1.0,0.4377,0.0,0.7725,0.9308
K02362,C0052,1.0,0.4897,0.0,0.8937,0.8808
K02362,C0022,1.0,0.5559,0.0,0.9044,0.7703
K02362,C0060,1.0,0.5578,0.0,0.754,0.6253
K01767,C0004,1.0,0.4518,0.0,0.8227,0.9792
K01767,C0108,0.0,0.1391,0.0,0.646,0.9455
K01767,C0110,0.0,0.2278,0.0,0.7532,0.9509
K02143,C0098,1.0,0.6656,0.0,0.4826,0.9661
K02143,C0067,1.0,0.5637,0.0,0.7258,0.8539
K02143,C0004,0.5,0.4518,0.0,0.6595,0.9738
K02433,C0006,1.0,0.6445,0.0,0.6915,0.9448
K02433,C0069,1.0,0.2926,0.0,0.5887,0.9411
K02433,C0101,1.0,0.5686,0.0,0.7681,0.9448
K02152,C0033,1.0,0.2507,0.0,0.6657,0.9646
K02152,C0063,1.0,0.5504,0.0,0.7508,0.9442
K02152,C0081,1.0,0.6119,0.0,0.6752,0.9863
K01528,C0004,1.0,0.5342,0.0,0.8662,0.9414
K01528,C0015,0.8333,0.581,0.0,0.8336,0.8826
K01528,C0086,0.8333,0.569,0.0,0.9446,0.851
K02014,C0060,0.75,0.6895,0.0,0.801,0.9064
K02014,C0025,0.75,0.5468,0.0,0.753,0.9325
K02014,C0040,0.75,0.6862,0.0,0.7166,0.8649
K01944,C0011,0.6667,0.5341,0.0,0.769,0.9031
K01944,C0027,0.6667,0.3074,1.0,0.6988,0.9369
K01944,C0060,0.6667,0.5958,1.0,0.6165,0.9091
K02268,C0060,1.0,0.6895,0.0,0.8607,0.9061
K02268,C0004,1.0,0.5342,0.0,0.6479,0.8703
K02268,C0098,1.0,0.7077,0.0,0.5215,0.8514
K02150,C0039,1.0,0.2408,0.0,0.6534,0.9449
K02150,C0074,1.0,0.3355,0.0,0.7846,0.7845
K02150,C0094,1.0,0.2578,0.0,0.6995,0.6833
K01978,C0044,1.0,0.2533,0.0,0.802,0.7788
K01978,C0007,1.0,0.6102,0.0,0.7686,0.6401
K01978,C0114,1.0,0.3236,0.0,0.8702,0.8368
K02263,C0072,1.0,0.5483,0.0,0.4755,0.9482
K02263,C0087,0.3333,0.2055,0.0,0.5992,0.9862
K02263,C0065,0.3333,0.1848,0.0,0.4384,0.9038
K01694,C0039,1.0,0.2504,0.0,0.573,0.997
K01694,C0094,1.0,0.3683,0.0,0.8247,0.8277
K01694,C0074,1.0,0.3019,0.0,0.8513,0.867
K02414,C0060,0.75,0.5958,0.0,0.8436,0.9862
K02414,C0053,0.75,0.6641,0.0,0.8614,0.954
K02414,C0027,0.75,0.3074,0.0,0.8567,0.8753
K01541,C0033,1.0,0.2507,0.0,0.7442,0.9508
K01541,C0073,1.0,0.4327,0.0,0.6992,0.9409
K01541,C0059,1.0,0.6274,0.0,0.7193,0.875
K01933,C0006,0.6667,0.6843,0.0,0.9775,0.9661
K01933,C0052,0.6667,0.5104,0.0,0.8225,0.9243
K01933,C0040,0.6667,0.6094,0.0,0.74,0.927
K02418,C0024,0.75,0.7065,0.0,0.8078,0.9213
K02418,C0079,0.5,0.7034,1.0,0.6563,0.8252
K02418,C0112,0.5,0.34,0.0,0.7286,0.8674
K02273,C0061,1.0,0.6086,0.0,0.6575,0.894
K02273,C0052,0.875,0.2114,0.0,0.7402,0.9763
K02273,C0097,0.625,0.6437,0.0,0.814,0.9683
K02214,C0119,0.5,0.4456,0.0,0.6083,0.8689
K02214,C0098,0.5,0.751,0.0,0.6883,0.9063
K02214,C0025,0.75,0.6046,0.0,0.7815,0.7134
K01654,C0044,1.0,0.2533,0.0,0.8277,0.9734
K01654,C0119,1.0,0.4456,0.0,0.472,0.979
K01654,C0087,0.5,0.2311,1.0,0.6461,0.9908
K01863,C0087,0.625,0.292,1.0,0.5368,0.9052
K01863,C0083,0.5,0.1018,1.0,0.7597,0.8323
K01863,C0082,0.5,0.5063,0.0,0.8044,0.9713
K01876,C0098,1.0,0.751,0.0,0.6193,0.9589
K01876,C0067,1.0,0.5524,0.0,0.7957,0.9346
K01876,C0027,0.5,0.3254,0.0,0.5769,0.9427
K01797,C0077,1.0,0.5528,0.0,0.6608,0.8859
K01797,C0081,1.0,0.6106,0.0,0.9118,0.9411
K01797,C0013,1.0,0.7336,0.0,0.779,0.9069
K01582,C0052,1.0,0.5104,0.0,0.7523,0.9715
K01582,C0060,1.0,0.5958,0.0,0.7206,0.8631
K01582,C0050,1.0,0.195,0.0,0.7146,0.9212
K01615,C0054,0.8333,0.4997,0.0,0.8264,0.8899
K01615,C0109,0.5,0.1233,0.0,0.6256,0.9157
K01615,C0023,0.5,0.0566,1.0,0.522,0.9537
K01686,C0025,0.75,0.5468,0.0,0.7784,0.9464
K01686,C0119,0.75,0.4453,0.0,0.5858,0.8627
K01686,C0098,1.0,0.7077,0.0,0.9204,0.9482
K02260,C0061,1.0,0.6086,0.0,0.7201,0.8973
K02260,C0036,1.0,0.5764,0.0,0.7461,0.9063
K02260,C0089,0.0,0.3481,0.0,0.7661,0.9381
K01880,C0054,0.8333,0.5377,0.0,0.6565,0.8409
K01880,C0047,0.8333,0.5118,0.0,0.816,0.81
K01880,C0087,0.5,0.2753,0.0,0.6517,0.9811
K02283,C0097,0.75,0.6437,0.0,0.885,0.9795
K02283,C0024,1.0,0.7644,0.0,0.8184,0.9001
K02283,C0054,0.75,0.5377,0.0,0.784,0.8747
K01516,C0052,1.0,0.4897,0.0,0.8781,0.9767
K01516,C0089,1.0,0.9804,0.0,0.7098,0.9756
K01516,C0106,1.0,0.813,1.0,0.6886,0.9518
K01927,C0054,0.75,0.5377,0.0,0.6603,0.9103
K01927,C0047,0.75,0.5118,0.0,0.6475,0.9131
K01927,C0109,0.125,0.3128,0.0,0.6297,0.9581
K02076,C0025,1.0,0.5468,0.0,0.5263,0.9013
K02076,C0119,1.0,0.4453,0.0,0.7868,0.9677
K02076,C0098,1.0,0.7077,0.0,0.8127,0.8802
K02024,C0098,1.0,0.6656,0.0,0.6749,0.8691
K02024,C0057,1.0,0.1599,0.0,0.7982,0.9307
K02024,C0089,0.0,0.9804,0.0,0.8164,0.9448
K01888,C0084,0.6667,0.4192,0.0,0.5794,0.8768
K01888,C0114,0.6667,0.2468,0.0,0.779,0.8586
K01888,C0033,0.6667,0.2507,0.0,0.7161,0.9395
K01999,C0050,1.0,0.2738,1.0,0.6873,0.9334
K01999,C0106,0.0,0.3026,0.0,0.8378,0.9887
K01999,C0008,0.0,0.14,1.0,0.7882,0.9537
K01977,C0087,0.875,0.6218,0.0,0.7034,0.8886
K01977,C0066,0.875,0.4566,0.0,0.6517,0.9068
K01977,C0119,0.875,0.4171,0.0,0.7467,0.8557
K02231,C0006,1.0,0.6363,0.0,0.5701,0.8786
K02231,C0101,1.0,0.719,0.0,0.9269,0.9076
K02231,C0069,1.0,0.5489,0.0,0.7256,0.7791
K01953,C0050,1.0,0.2738,0.0,0.9165,0.823
K01953,C0019,0.625,0.3002,0.0,0.725,0.9364
K01953,C0061,0.75,0.2205,0.0,0.8629,0.9027
K02271,C0065,1.0,0.3575,0.0,0.5921,0.9638
K02271,C0083,1.0,0.3713,0.0,0.6408,0.9278
K02271,C0077,1.0,0.5528,0.0,0.5053,0.8953
K01770,C0045,1.0,0.7126,0.0,0.8613,0.9676
K01770,C0033,1.0,0.2507,0.0,0.8831,0.9484
K01770,C0085,1.0,0.7735,0.0,0.7017,0.9254
K02368,C0001,0.75,0.7166,0.0,0.6559,0.8508
K02368,C0054,0.75,0.5377,0.0,0.6423,0.9535
K02368,C0070,0.25,0.1282,0.0,0.6199,0.8901
K01510,C0028,0.8333,0.735,0.0,0.6766,0.8982
K01510,C0048,0.8333,0.4966,0.0,0.7218,0.9484
K01510,C0055,0.8333,0.6411,0.0,0.6843,0.9655
K01522,C0114,0.875,0.1733,0.0,0.7746,0.8782
K01522,C0045,0.75,0.2299,0.0,0.9302,0.9438
K01522,C0004,0.5,0.5342,0.0,0.8603,0.9317
K01723,C0052,1.0,0.4897,0.0,0.8362,0.98
K01723,C0060,1.0,0.5578,0.0,0.7028,0.8617
K01723,C0022,1.0,0.5559,0.0,0.6909,0.8716
K02287,C0004,0.75,0.2368,0.0,0.8492,0.9691
K02287,C0015,0.75,0.2966,1.0,0.8655,0.9132
K02287,C0109,0.75,0.0837,0.0,0.6563,0.9326
K02229,C0001,1.0,0.6869,0.0,0.8727,0.9503
K02229,C0097,0.5,0.2269,1.0,0.8958,0.9038
K02229,C0054,0.5,0.2068,0.0,0.6184,0.9666
K02221,C0110,0.75,0.6702,0.0,0.8129,0.8285
K02221,C0108,0.75,0.3852,0.0,0.6532,0.7631
K02221,C0010,0.75,0.5897,0.0,0.9008,0.6487
K01889,C0074,1.0,0.3355,0.0,0.8875,0.8532
K01889,C0039,1.0,0.2408,0.0,0.6009,0.924
K01889,C0094,1.0,0.2578,0.0,0.9023,0.6613
K02012,C0054,0.625,0.4997,0.0,0.6612,0.9908
K02012,C0032,0.375,0.2201,0.0,0.8965,0.9868
K02012,C0070,0.375,0.1246,0.0,0.7471,0.9462
K01796,C0045,0.75,0.635,0.0,0.889,0.9183
K01796,C0112,0.75,0.34,0.0,0.6142,0.9565
K01796,C0033,0.5,0.0801,1.0,0.912,0.9881
K02183,C0120,1.0,0.2787,0.0,0.5963,0.9259
K02183,C0002,1.0,0.622,1.0,0.6476,0.8765
K02183,C0054,0.75,0.2287,0.0,0.8252,0.8873
K01846,C0098,1.0,0.6656,0.0,0.6476,0.9636
K01846,C0106,1.0,0.813,0.0,0.8481,0.9311
K01846,C0089,1.0,0.9804,0.0,0.8523,0.9841
K01920,C0052,1.0,0.5104,0.0,0.7851,0.8815
K01920,C0060,1.0,0.5958,0.0,0.6642,0.8259
K01920,C0022,1.0,0.5947,0.0,0.8165,0.7283
K01608,C0074,1.0,0.3355,0.0,0.8572,0.9215
K01608,C0039,1.0,0.2408,0.0,0.6003,0.9222
K01608,C0094,1.0,0.2578,0.0,0.7095,0.8234
K01697,C0065,1.0,0.3575,0.0,0.7829,0.9671
K01697,C0087,1.0,0.6218,0.0,0.7119,0.892
K01697,C0080,1.0,0.6273,0.0,0.9193,0.9217
K02348,C0074,1.0,0.3019,0.0,0.8709,0.8954
K02348,C0094,1.0,0.3683,0.0,0.8531,0.78
K02348,C0039,1.0,0.2504,0.0,0.614,0.7805
K01970,C0081,1.0,0.6106,0.0,0.8806,0.9677
K01970,C0087,1.0,0.6218,1.0,0.5952,0.9486
K01970,C0002,1.0,0.6233,0.0,0.5854,0.9745
K02116,C0041,1.0,0.8371,0.0,0.8589,0.9664
K02116,C0054,1.0,0.4997,0.0,0.7151,0.9014
K02116,C0049,1.0,0.642,0.0,0.6551,0.9226
K02129,C0114,1.0,0.2468,0.0,0.7309,0.8687
K02129,C0086,1.0,0.2105,0.0,0.8861,0.9514
K02129,C0045,1.0,0.7126,0.0,0.8817,0.9453
K02105,C0098,1.0,0.6656,0.0,0.5881,0.7734
K02105,C0051,1.0,0.18,1.0,0.6224,0.8722
K02105,C0029,1.0,0.2661,0.0,0.6291,0.9391
K02406,C0073,0.6667,0.4377,0.0,0.8452,0.9303
K02406,C0027,0.6667,0.3074,1.0,0.8431,0.9794
K02406,C0052,0.6667,0.5104,0.0,0.7358,0.9569
K02082,C0027,1.0,0.0776,0.0,0.6489,0.9748
K02082,C0057,1.0,0.1886,0.0,0.6939,0.9427
K02082,C0054,0.75,0.4997,0.0,0.7409,0.9817
K02153,C0054,0.8333,0.5377,0.0,0.7574,0.9206
K02153,C0097,0.8333,0.6437,0.0,0.7698,0.8446
K02153,C0069,0.8333,0.2926,0.0,0.8128,0.9545
K02372,C0050,1.0,0.2738,0.0,0.861,0.9339
K02372,C0052,0.6667,0.1835,0.0,0.7461,0.9541
K02372,C0060,0.6667,0.2525,0.0,0.6065,0.8772
K02163,C0061,1.0,0.5596,0.0,0.8382,0.741
K02163,C0052,1.0,0.4897,0.0,0.8125,0.9077
K02163,C0068,1.0,0.6102,0.0,0.7644,0.9353
K02400,C0057,1.0,0.3903,0.0,0.7631,0.9349
K02400,C0090,1.0,0.556,0.0,0.665,0.9615
K02400,C0007,1.0,0.6102,0.0,0.7649,0.9192
K01755,C0028,0.5,0.735,0.0,0.7484,0.9612
K01755,C0048,0.5,0.4966,0.0,0.872,0.9014
K01755,C0095,0.5,0.743,0.0,0.772,0.9658
K02197,C0033,1.0,0.2507,0.0,0.7048,0.9916
K02197,C0116,1.0,0.4451,0.0,0.6312,0.9435
K02197,C0002,1.0,0.622,0.0,0.4406,0.9653
K01607,C0114,1.0,0.1733,0.0,0.8387,0.8976
K01607,C0086,1.0,0.569,0.0,0.697,0.9831
K01607,C0045,0.75,0.2299,0.0,0.7026,0.9767
K02436,C0007,1.0,0.5627,0.0,0.608,0.9068
K02436,C0055,0.8333,0.6411,0.0,0.7784,0.9453
K02436,C0048,0.8333,0.4966,0.0,0.7214,0.9209
K01672,C0106,1.0,0.813,0.0,0.8273,0.8962
K01672,C0008,1.0,0.5669,0.0,0.811,0.8449
K01672,C0060,1.0,0.5578,0.0,0.7507,0.8472
K01609,C0054,1.0,0.4997,0.0,0.7195,0.9498
K01609,C0060,0.5,0.2595,0.0,0.7868,0.9426
K01609,C0075,0.5,0.314,0.0,0.7525,0.9729
K01896,C0006,1.0,0.6363,0.0,0.8022,0.9139
K01896,C0101,1.0,0.719,0.0,0.7022,0.8998
K01896,C0069,1.0,0.5489,0.0,0.6889,0.7363
K01951,C0094,1.0,0.3683,0.0,0.7508,0.7718
K01951,C0039,1.0,0.2504,0.0,0.5477,0.8681
K01951,C0074,1.0,0.3019,0.0,0.7416,0.7547
K01591,C0034,1.0,0.6993,0.0,0.6792,0.9589
K01591,C0008,1.0,0.5669,0.0,0.7106,0.9476
K01591,C0004,1.0,0.4518,1.0,0.6851,0.919
K01894,C0052,1.0,0.5104,0.0,0.7947,0.9581
K01894,C0060,1.0,0.5958,0.0,0.652,0.778
K01894,C0022,1.0,0.5947,0.0,0.8029,0.9339
K01710,C0001,0.8333,0.6869,0.0,0.8385,0.7488
K01710,C0088,0.5,0.2777,0.0,0.6583,0.914
K01710,C0036,0.5,0.1876,0.0,0.7571,0.9378
K02069,C0001,0.875,0.7166,0.0,0.7531,0.878
K02069,C0032,0.875,0.1594,1.0,0.7921,0.9784
K02069,C0088,0.25,0.5919,0.0,0.8783,0.9342
K01621,C0006,1.0,0.6445,0.0,0.7114,0.7893
K01621,C0101,1.0,0.5686,0.0,0.9306,0.7264
K01621,C0069,1.0,0.2926,0.0,0.8527,0.8792
K02389,C0045,1.0,0.7126,1.0,0.8968,0.9542
K02389,C0007,1.0,0.6328,0.0,0.6827,0.8996
K02389,C0033,1.0,0.2507,0.0,0.7214,0.9383
K02206,C0002,1.0,0.622,0.0,0.588,0.872
K02206,C0044,1.0,0.1372,0.0,0.8752,0.9442
K02206,C0081,1.0,0.6119,0.0,0.7873,0.9024
K02161,C0097,0.3333,0.2121,0.0,0.651,0.9584
K02161,C0051,0.6667,0.6798,1.0,0.7693,0.9493
K02161,C0029,0.6667,0.5823,0.0,0.8039,0.9657
K02401,C0054,1.0,0.4997,0.0,0.9134,0.8977
K02401,C0041,1.0,0.8371,0.0,0.7368,0.842
K02401,C0072,1.0,0.5483,0.0,0.7139,0.9686
K01685,C0007,1.0,0.6102,0.0,0.6698,0.8244
K01685,C0055,1.0,0.5709,0.0,0.7678,0.8137
K01685,C0108,1.0,0.3466,0.0,0.869,0.8867
K01703,C0032,1.0,0.6018,0.0,0.7051,0.9334
K01703,C0053,1.0,0.6641,0.0,0.787,0.9298
K01703,C0060,1.0,0.5958,0.0,0.7956,0.8725
K01946,C0022,1.0,0.6116,0.0,0.8039,0.8707
K01946,C0072,1.0,0.5483,0.0,0.7706,0.8309
K01946,C0052,1.0,0.2317,0.0,0.6869,0.9055
K01993,C0010,0.6667,0.5897,0.0,0.765,0.8822
K01993,C0108,0.6667,0.3852,0.0,0.862,0.9109
K01993,C0110,0.6667,0.6702,0.0,0.8425,0.8867
K02166,C0056,0.5,0.2026,0.0,0.6077,0.967
K02166,C0059,0.5,0.2261,0.0,0.7273,0.9305
K02166,C0054,0.875,0.4997,0.0,0.6727,0.9686
K02028,C0027,1.0,0.3254,1.0,0.5162,0.8475
K02028,C0055,1.0,0.5709,1.0,0.6037,0.9223
K02028,C0051,1.0,0.6798,1.0,0.5718,0.7635
K01589,C0001,0.75,0.7166,0.0,0.89,0.9632
K01589,C0032,0.75,0.1594,1.0,0.8064,0.9901
K01589,C0024,0.0,0.7644,1.0,0.7349,0.9609
K01511,C0059,1.0,0.6274,0.0,0.7458,0.9753
K01511,C0056,1.0,0.567,0.0,0.6262,0.9345
K01511,C0116,1.0,0.4451,0.0,0.739,0.9675
K01799,C0054,1.0,0.5085,0.0,0.7021,0.9113
K01799,C0047,1.0,0.5552,0.0,0.7703,0.924
K01799,C0060,1.0,0.6895,0.0,0.6817,0.9653
K02430,C0116,1.0,0.3323,0.0,0.6127,0.9614
K02430,C0104,0.25,0.2644,0.0,0.6624,0.9717
K02430,C0071,0.25,0.1004,0.0,0.8379,0.9823
K02077,C0083,1.0,0.3713,0.0,0.7335,0.9097
K02077,C0016,1.0,0.6363,0.0,0.8065,0.9361
K02077,C0043,1.0,0.5586,1.0,0.7558,0.9401
K01669,C0058,0.75,0.8854,0.0,0.5055,0.9091
K01669,C0040,0.75,0.6862,0.0,0.8346,0.9116
K01669,C0060,1.0,0.6895,0.0,0.4607,0.7493
K01518,C0044,1.0,0.1372,0.0,0.8731,0.9323
K01518,C0007,1.0,0.6328,0.0,0.9458,0.7335
K01518,C0114,1.0,0.2468,0.0,0.8348,0.8805
K01849,C0098,1.0,0.6656,0.0,0.7936,0.9827
K01849,C0067,1.0,0.5637,0.0,0.6842,0.8903
K01849,C0029,1.0,0.2661,0.0,0.7077,0.9332
K01803,C0114,0.5,0.1733,0.0,0.8111,0.8718
K01803,C0084,0.5,0.3213,0.0,0.6976,0.9178
K01803,C0033,0.5,0.0485,0.0,0.6297,0.9731
K01558,C0052,1.0,0.5104,0.0,0.6479,0.9903
K01558,C0022,1.0,0.5947,0.0,0.7772,0.9054
K01558,C0060,1.0,0.5958,0.0,0.5052,0.7959
K02378,C0007,1.0,0.6328,0.0,0.6298,0.956
K02378,C0002,1.0,0.622,0.0,0.5206,0.8973
K02378,C0063,1.0,0.5504,0.0,0.7919,0.8903
K01701,C0116,1.0,0.4339,0.0,0.5587,0.861
K01701,C0113,0.5,0.646,0.0,0.7754,0.9486
K01701,C0043,0.5,0.2631,0.0,0.8617,0.9373
K02160,C0061,1.0,0.6086,0.0,0.747,0.6358
K02160,C0060,1.0,0.2255,0.0,0.5943,0.9415
K02160,C0106,0.75,0.3847,0.0,0.6521,0.9149
K02356,C0095,1.0,0.7331,0.0,0.7228,0.9723
K02356,C0058,0.75,0.8374,0.0,0.492,0.9674
K02356,C0027,0.75,0.3074,0.0,0.6283,0.9583
K01656,C0002,1.0,0.622,0.0,0.5961,0.9687
K01656,C0056,1.0,0.567,0.0,0.726,0.9596
K01656,C0033,1.0,0.2507,0.0,0.7141,0.9712
K02021,C0088,0.75,0.5845,1.0,0.7605,0.9181
K02021,C0071,0.75,0.4341,1.0,0.7059,0.9106
K02021,C0101,1.0,0.6266,0.0,0.6213,0.9424
K01683,C0094,0.875,0.2578,0.0,0.6177,0.8936
K01683,C0082,0.875,0.5546,0.0,0.6256,0.9702
K01683,C0101,0.875,0.719,0.0,0.6168,0.8897
K01794,C0022,1.0,0.1952,0.0,0.9318,0.8986
K01794,C0041,0.75,0.2803,0.0,0.7841,0.8516
K01794,C0054,1.0,0.2,0.0,0.689,0.8888
K02445,C0032,0.75,0.7354,0.0,0.7686,0.9207
K02445,C0095,0.75,0.743,0.0,0.886,0.9605
K02445,C0007,1.0,0.5627,0.0,0.7485,0.7976
K01975,C0071,0.875,0.2298,0.0,0.8031,0.9354
K01975,C0024,1.0,0.7644,0.0,0.6588,0.9095
K01975,C0088,0.875,0.5919,0.0,0.5817,0.9673
K01883,C0088,0.8333,0.5919,1.0,0.7852,0.9332
K01883,C0101,0.8333,0.5686,0.0,0.6741,0.9029
K01883,C0001,1.0,0.7166,0.0,0.7256,0.9639
K02259,C0002,1.0,0.622,1.0,0.7158,0.93
K02259,C0013,1.0,0.8026,0.0,0.9165,0.948
K02259,C0077,1.0,0.5911,0.0,0.648,0.8856
K01720,C0087,0.8333,0.5538,0.0,0.5673,0.8476
K01720,C0099,0.8333,0.4377,0.0,0.7093,0.9658
K01720,C0017,0.8333,0.3955,0.0,0.7761,0.7983
K01702,C0054,0.8333,0.5085,0.0,0.8001,0.8973
K01702,C0047,0.8333,0.5552,0.0,0.6724,0.9273
K01702,C0058,0.8333,0.8854,0.0,0.6827,0.9704
K02252,C0060,0.75,0.5958,1.0,0.7523,0.9109
K02252,C0040,0.75,0.6094,0.0,0.7653,0.802
K02252,C0025,0.75,0.3868,0.0,0.651,0.9506
K01704,C0027,1.0,0.2245,0.0,0.7684,0.9579
K01704,C0057,0.5,0.138,0.0,0.6483,0.8832
K01704,C0117,0.5,0.1138,0.0,0.5861,0.8809
K02008,C0114,0.8333,0.1733,0.0,0.8657,0.8313
K02008,C0084,0.8333,0.3213,0.0,0.8231,0.8874
K02008,C0033,0.8333,0.0485,1.0,0.6972,0.9657
K01707,C0050,1.0,0.2738,0.0,0.9019,0.8801
K01707,C0052,0.75,0.1835,0.0,0.8632,0.9702
K01707,C0032,0.25,0.7354,1.0,0.8606,0.9366
K02381,C0032,0.8333,0.7354,0.0,0.6312,0.9301
K02381,C0001,0.8333,0.6869,0.0,0.7717,0.8458
K02381,C0095,0.8333,0.743,0.0,0.7798,0.8506
K02068,C0061,1.0,0.5596,0.0,0.7839,0.9678
K02068,C0062,0.625,0.5727,0.0,0.9212,0.9792
K02068,C0052,0.875,0.4897,0.0,0.8445,0.9746
K01721,C0033,0.3333,0.1369,1.0,0.6617,0.9361
K01721,C0063,0.3333,0.3029,0.0,0.7475,0.9375
K01721,C0007,1.0,0.2054,1.0,0.6025,0.9682
K01910,C0112,0.6667,0.39,0.0,0.7314,0.9075
K01910,C0045,0.6667,0.7126,0.0,0.8454,0.9532
K01910,C0033,0.3333,0.2507,0.0,0.6464,0.9337
K02361,C0032,0.8333,0.7354,0.0,0.7099,0.8919
K02361,C0095,0.8333,0.743,0.0,0.8705,0.8981
K02361,C0001,0.8333,0.6869,0.0,0.7235,0.8536
K01885,C0050,1.0,0.2738,0.0,0.8513,0.7401
K01885,C0010,0.3333,0.4837,0.0,0.861,0.9547
K01885,C0004,0.6667,0.2368,0.0,0.8575,0.9469
K01517,C0041,0.5,0.8371,0.0,0.7545,0.9377
K01517,C0049,0.5,0.642,0.0,0.8221,0.962
K01517,C0032,0.25,0.2201,0.0,0.6107,0.8723
K02398,C0007,1.0,0.6102,0.0,0.5058,0.884
K02398,C0044,1.0,0.2533,1.0,0.67,0.863
K02398,C0114,1.0,0.3236,1.0,0.6638,0.9266
K02067,C0101,1.0,0.5686,0.0,0.6664,0.8929
K02067,C0006,1.0,0.6445,1.0,0.7922,0.7561
K02067,C0088,1.0,0.5919,1.0,0.6833,0.6814
K01823,C0033,1.0,0.2507,0.0,0.7888,0.9808
K01823,C0056,1.0,0.567,0.0,0.6696,0.9803
K01823,C0002,1.0,0.622,0.0,0.6643,0.9346
K01990,C0018,0.5,0.3264,0.0,0.5278,0.9672
K01990,C0040,0.5,0.6094,0.0,0.8583,0.9827
K01990,C0063,0.5,0.5314,0.0,0.7704,0.9266
K01859,C0052,1.0,0.4897,0.0,0.9087,0.9677
K01859,C0062,1.0,0.5727,0.0,0.6867,0.9528
K01859,C0022,1.0,0.5559,0.0,0.8686,0.9274
K02157,C0032,0.875,0.6018,0.0,0.7446,0.9535
K02157,C0027,0.75,0.3074,0.0,0.7241,0.9803
K02157,C0053,0.75,0.6641,0.0,0.6474,0.9583
K02133,C0080,1.0,0.6273,0.0,0.7548,0.9641
K02133,C0099,1.0,0.4657,0.0,0.788,0.9342
K02133,C0083,1.0,0.3713,1.0,0.8109,0.9348
K02173,C0021,0.5,0.4724,0.0,0.951,0.9802
K02173,C0052,0.6667,0.5104,0.0,0.7049,0.9835
K02173,C0032,0.8333,0.6018,0.0,0.6517,0.9562
K02285,C0120,1.0,0.2787,0.0,0.7573,0.8528
K02285,C0056,1.0,0.567,0.0,0.4321,0.9182
K02285,C0033,1.0,0.2507,0.0,0.7224,0.8722
K01537,C0101,1.0,0.6266,0.0,0.7943,0.9492
